ZONA,CODI_US,DESCRIPCIO_US,LAT,LNG,WKT
"Usos Sòl","ECAT","Edifici Catalogat","41,5395893920108","2,44677117654345","POINT (2.44677117654345 41.5395893920108)"
"Usos Sòl","ECAT","Edifici Catalogat","41,5418327450101","2,44345898000309","POINT (2.44345898000309 41.5418327450101)"
"Usos Sòl","INT","Interior","41,5411838989106","2,44170868212735","POINT (2.44170868212735 41.5411838989106)"
"Usos Sòl","INT","Interior","41,5395833550959","2,4486435748422","POINT (2.4486435748422 41.5395833550959)"
"Usos Sòl","ECAT","Edifici Catalogat","41,5389215062133","2,44709281422804","POINT (2.44709281422804 41.5389215062133)"
"Usos Sòl","TR","Transit Reduït","41,540063514814","2,44554575692733","POINT (2.44554575692733 41.540063514814)"
"Usos Sòl","EQP","Equipament en Projecte","41,5394345532504","2,44678209688796","POINT (2.44678209688796 41.5394345532504)"
"Usos Sòl","VIA","Vials","41,5333994955352","2,4236677400417","POINT (2.4236677400417 41.5333994955352)"
"Usos Sòl","ZV","Zona Verda","41,5319313522583","2,4208866938496","POINT (2.4208866938496 41.5319313522583)"
"Usos Sòl","ZV","Zona Verda","41,5322189116579","2,42109138344761","POINT (2.42109138344761 41.5322189116579)"
"Usos Sòl","INT","Interior","41,5397089228962","2,44740531748262","POINT (2.44740531748262 41.5397089228962)"
"Usos Sòl","INT","Interior","41,5399842019901","2,44701157882818","POINT (2.44701157882818 41.5399842019901)"
"Usos Sòl","INT","Interior","41,5402391903509","2,4474486180168","POINT (2.4474486180168 41.5402391903509)"
"Usos Sòl","INT","Interior","41,5402062536106","2,44811562570637","POINT (2.44811562570637 41.5402062536106)"
"Usos Sòl","INT","Interior","41,5457937853477","2,45327184776482","POINT (2.45327184776482 41.5457937853477)"
"Usos Sòl","INT","Interior","41,5461728353202","2,45346004190571","POINT (2.45346004190571 41.5461728353202)"
"Usos Sòl","INT","Interior","41,5465714515461","2,45332626760871","POINT (2.45332626760871 41.5465714515461)"
"Usos Sòl","FONS","Fons","41,577018784974","2,42796292179628","POINT (2.42796292179628 41.577018784974)"
"Usos Sòl","FONS","Fons","41,5550409798097","2,47404793903437","POINT (2.47404793903437 41.5550409798097)"
"Usos Sòl","FONS","Fons","41,5567121723489","2,47522849588026","POINT (2.47522849588026 41.5567121723489)"
"Usos Sòl","INT","Interior","41,538362151605","2,42342763302593","POINT (2.42342763302593 41.538362151605)"
"Usos Sòl","INT","Interior","41,5389515702173","2,42428771852066","POINT (2.42428771852066 41.5389515702173)"
"Usos Sòl","INT","Interior","41,5394905007024","2,4249862455635","POINT (2.4249862455635 41.5394905007024)"
"Usos Sòl","ZV","Zona Verda","41,5379327112868","2,4224574776678","POINT (2.4224574776678 41.5379327112868)"
"Usos Sòl","ZV","Zona Verda","41,5384531169335","2,42274255187064","POINT (2.42274255187064 41.5384531169335)"
"Usos Sòl","ZV","Zona Verda","41,5390481106214","2,42257920750666","POINT (2.42257920750666 41.5390481106214)"
"Usos Sòl","EQ","Equipament","41,5396589263177","2,42539721676266","POINT (2.42539721676266 41.5396589263177)"
"Usos Sòl","ZV","Zona Verda","41,5347102863008","2,43277747165314","POINT (2.43277747165314 41.5347102863008)"
"Usos Sòl","ESC","Escola","41,5358294863714","2,43182375160702","POINT (2.43182375160702 41.5358294863714)"
"Usos Sòl","ESC","Escola","41,536243100923","2,43278798843451","POINT (2.43278798843451 41.536243100923)"
"Usos Sòl","EQ","Equipament","41,547474571867","2,4434574719961","POINT (2.4434574719961 41.547474571867)"
"Usos Sòl","ZV","Zona Verda","41,5469814192354","2,45244505767572","POINT (2.45244505767572 41.5469814192354)"
"Usos Sòl","ZV","Zona Verda","41,5478830702041","2,45291336201773","POINT (2.45291336201773 41.5478830702041)"
"Usos Sòl","ZV","Zona Verda","41,5473624962369","2,449310898277","POINT (2.449310898277 41.5473624962369)"
"Usos Sòl","ZV","Zona Verda","41,5482479831354","2,45043213771219","POINT (2.45043213771219 41.5482479831354)"
"Usos Sòl","INT","Interior","41,5392886692653","2,44330357735036","POINT (2.44330357735036 41.5392886692653)"
"Usos Sòl","INT","Interior","41,5391669913723","2,4444806989615","POINT (2.4444806989615 41.5391669913723)"
"Usos Sòl","INT","Interior","41,5403648846756","2,44371127137536","POINT (2.44371127137536 41.5403648846756)"
"Usos Sòl","INT","Interior","41,5401744804997","2,4429939731897","POINT (2.4429939731897 41.5401744804997)"
"Usos Sòl","EQ","Equipament","41,5401428549413","2,42345106224736","POINT (2.42345106224736 41.5401428549413)"
"Usos Sòl","ZV","Zona Verda","41,5404026865096","2,42321956385183","POINT (2.42321956385183 41.5404026865096)"
"Usos Sòl","ZV","Zona Verda","41,5403481865838","2,42320614505565","POINT (2.42320614505565 41.5403481865838)"
"Usos Sòl","ZV","Zona Verda","41,5396986942778","2,42687120854574","POINT (2.42687120854574 41.5396986942778)"
"Usos Sòl","EQ","Equipament","41,5395360825215","2,42630323585132","POINT (2.42630323585132 41.5395360825215)"
"Usos Sòl","EQ","Equipament","41,5393251961943","2,42633058929561","POINT (2.42633058929561 41.5393251961943)"
"Usos Sòl","ZV","Zona Verda","41,536574906832","2,43333460803185","POINT (2.43333460803185 41.536574906832)"
"Usos Sòl","TR","Transit Reduït","41,5355664934035","2,43366394234571","POINT (2.43366394234571 41.5355664934035)"
"Usos Sòl","EQ","Equipament","41,535832314662","2,43427842571846","POINT (2.43427842571846 41.535832314662)"
"Usos Sòl","INT","Interior","41,5360029364473","2,43412040497396","POINT (2.43412040497396 41.5360029364473)"
"Usos Sòl","INT","Interior","41,5356785886625","2,4342479521107","POINT (2.4342479521107 41.5356785886625)"
"Usos Sòl","ECAT","Edifici Catalogat","41,5444085366297","2,45334525947313","POINT (2.45334525947313 41.5444085366297)"
"Usos Sòl","ZV","Zona Verda","41,5475901606531","2,44644937826015","POINT (2.44644937826015 41.5475901606531)"
"Usos Sòl","INT","Interior","41,5471770410178","2,45299401123504","POINT (2.45299401123504 41.5471770410178)"
"Usos Sòl","INT","Interior","41,5475603035134","2,45295001747448","POINT (2.45295001747448 41.5475603035134)"
"Usos Sòl","INT","Interior","41,5473951457536","2,45185519173092","POINT (2.45185519173092 41.5473951457536)"
"Usos Sòl","INT","Interior","41,5478541581124","2,45222379508512","POINT (2.45222379508512 41.5478541581124)"
"Usos Sòl","TR","Transit Reduït","41,5383846473146","2,44623002503563","POINT (2.44623002503563 41.5383846473146)"
"Usos Sòl","EQ","Equipament","41,5381065008707","2,44424994328571","POINT (2.44424994328571 41.5381065008707)"
"Usos Sòl","INT","Interior","41,5384874666518","2,44602932244262","POINT (2.44602932244262 41.5384874666518)"
"Usos Sòl","EQ","Equipament","41,5406090151291","2,42529395907808","POINT (2.42529395907808 41.5406090151291)"
"Usos Sòl","EQ","Equipament","41,5406345435159","2,42619672561639","POINT (2.42619672561639 41.5406345435159)"
"Usos Sòl","ZV","Zona Verda","41,5401772121286","2,42479695673224","POINT (2.42479695673224 41.5401772121286)"
"Usos Sòl","INT","Interior","41,5399312722911","2,42437066734095","POINT (2.42437066734095 41.5399312722911)"
"Usos Sòl","INT","Interior","41,5402083021031","2,42426042063374","POINT (2.42426042063374 41.5402083021031)"
"Usos Sòl","INT","Interior","41,5398732000992","2,42385924784643","POINT (2.42385924784643 41.5398732000992)"
"Usos Sòl","ECAT","Edifici Catalogat","41,5443075288373","2,45400272259067","POINT (2.45400272259067 41.5443075288373)"
"Usos Sòl","ECAT","Edifici Catalogat","41,5449490677474","2,45327413343742","POINT (2.45327413343742 41.5449490677474)"
"Usos Sòl","ECAT","Edifici Catalogat","41,545030178022","2,45345582576628","POINT (2.45345582576628 41.545030178022)"
"Usos Sòl","ZV","Zona Verda","41,543798550731","2,4534620485699","POINT (2.4534620485699 41.543798550731)"
"Usos Sòl","ECAT","Edifici Catalogat","41,5439557855389","2,45378072342114","POINT (2.45378072342114 41.5439557855389)"
"Usos Sòl","EQ","Equipament","41,5439227164091","2,45320239837813","POINT (2.45320239837813 41.5439227164091)"
"Usos Sòl","INT","Interior","41,5482817222928","2,45279579934251","POINT (2.45279579934251 41.5482817222928)"
"Usos Sòl","TR","Transit Reduït","41,547273421971","2,45232129785508","POINT (2.45232129785508 41.547273421971)"
"Usos Sòl","ZV","Zona Verda","41,5488666532366","2,45289394512548","POINT (2.45289394512548 41.5488666532366)"
"Usos Sòl","INT","Interior","41,5486298405936","2,45211549691944","POINT (2.45211549691944 41.5486298405936)"
"Usos Sòl","INT","Interior","41,538333839416","2,44662123377105","POINT (2.44662123377105 41.538333839416)"
"Usos Sòl","INT","Interior","41,5389691041365","2,44586474042978","POINT (2.44586474042978 41.5389691041365)"
"Usos Sòl","INT","Interior","41,5375389090791","2,44694055574808","POINT (2.44694055574808 41.5375389090791)"
"Usos Sòl","INT","Interior","41,5393716575362","2,42346912023285","POINT (2.42346912023285 41.5393716575362)"
"Usos Sòl","INT","Interior","41,5387338063131","2,42308207569619","POINT (2.42308207569619 41.5387338063131)"
"Usos Sòl","INT","Interior","41,5385014990705","2,4221038199339","POINT (2.4221038199339 41.5385014990705)"
"Usos Sòl","INT","Interior","41,5385407315478","2,42138936873119","POINT (2.42138936873119 41.5385407315478)"
"Usos Sòl","INT","Interior","41,5392698560808","2,42160335953204","POINT (2.42160335953204 41.5392698560808)"
"Usos Sòl","INT","Interior","41,5391404810686","2,42218505498168","POINT (2.42218505498168 41.5391404810686)"
"Usos Sòl","INT","Interior","41,5398232763842","2,42182064232814","POINT (2.42182064232814 41.5398232763842)"
"Usos Sòl","ESCULLERA","Escullera","41,5372149166233","2,45463066814049","POINT (2.45463066814049 41.5372149166233)"
"Usos Sòl","EQES","Equipament Esportiu","41,5458195347323","2,45141342653949","POINT (2.45141342653949 41.5458195347323)"
"Usos Sòl","ZV","Zona Verda","41,5463460270053","2,45028350969075","POINT (2.45028350969075 41.5463460270053)"
"Usos Sòl","INT","Interior","41,5481856704739","2,45139866497738","POINT (2.45139866497738 41.5481856704739)"
"Usos Sòl","INT","Interior","41,5489718851586","2,45177245387198","POINT (2.45177245387198 41.5489718851586)"
"Usos Sòl","INT","Interior","41,5493410123003","2,45150095698753","POINT (2.45150095698753 41.5493410123003)"
"Usos Sòl","INT","Interior","41,5484409151781","2,45049294921597","POINT (2.45049294921597 41.5484409151781)"
"Usos Sòl","INT","Interior","41,537858281315","2,44770457521164","POINT (2.44770457521164 41.537858281315)"
"Usos Sòl","INT","Interior","41,5367344137233","2,44815158015171","POINT (2.44815158015171 41.5367344137233)"
"Usos Sòl","INT","Interior","41,5369798584778","2,44861217830554","POINT (2.44861217830554 41.5369798584778)"
"Usos Sòl","INT","Interior","41,5372575797831","2,44913055793705","POINT (2.44913055793705 41.5372575797831)"
"Usos Sòl","EQ","Equipament","41,5389722477268","2,42030942474203","POINT (2.42030942474203 41.5389722477268)"
"Usos Sòl","INT","Interior","41,5404592000238","2,42170064749604","POINT (2.42170064749604 41.5404592000238)"
"Usos Sòl","INT","Interior","41,5468550694381","2,45009329394693","POINT (2.45009329394693 41.5468550694381)"
"Usos Sòl","INT","Interior","41,5462441015832","2,44949199354868","POINT (2.44949199354868 41.5462441015832)"
"Usos Sòl","EQ","Equipament","41,5481497390761","2,45080763251364","POINT (2.45080763251364 41.5481497390761)"
"Usos Sòl","EQ","Equipament","41,5487693310551","2,45081135869068","POINT (2.45081135869068 41.5487693310551)"
"Usos Sòl","INT","Interior","41,5476886368312","2,45057724772188","POINT (2.45057724772188 41.5476886368312)"
"Usos Sòl","INT","Interior","41,547958883991","2,44985063702217","POINT (2.44985063702217 41.547958883991)"
"Usos Sòl","INT","Interior","41,5476010497679","2,4498645359981","POINT (2.4498645359981 41.5476010497679)"
"Usos Sòl","INT","Interior","41,547686819617","2,44913835238166","POINT (2.44913835238166 41.547686819617)"
"Usos Sòl","INT","Interior","41,5381820212408","2,44868658897576","POINT (2.44868658897576 41.5381820212408)"
"Usos Sòl","EQ","Equipament","41,5374104880084","2,44746003618834","POINT (2.44746003618834 41.5374104880084)"
"Usos Sòl","TR","Transit Reduït","41,5374658803072","2,44850499507809","POINT (2.44850499507809 41.5374658803072)"
"Usos Sòl","TR","Transit Reduït","41,5381529688385","2,45077821131418","POINT (2.45077821131418 41.5381529688385)"
"Usos Sòl","TR","Transit Reduït","41,5389498493807","2,45021068551532","POINT (2.45021068551532 41.5389498493807)"
"Usos Sòl","INT","Interior","41,541687586765","2,42482681356235","POINT (2.42482681356235 41.541687586765)"
"Usos Sòl","INT","Interior","41,5415725465573","2,42409052071899","POINT (2.42409052071899 41.5415725465573)"
"Usos Sòl","INT","Interior","41,5417362220303","2,42325935930415","POINT (2.42325935930415 41.5417362220303)"
"Usos Sòl","INT","Interior","41,5419075987262","2,42178994474565","POINT (2.42178994474565 41.5419075987262)"
"Usos Sòl","INT","Interior","41,5465762358454","2,44919288082536","POINT (2.44919288082536 41.5465762358454)"
"Usos Sòl","INT","Interior","41,5470406043932","2,44917504526128","POINT (2.44917504526128 41.5470406043932)"
"Usos Sòl","INT","Interior","41,5480288484458","2,44920343218127","POINT (2.44920343218127 41.5480288484458)"
"Usos Sòl","INT","Interior","41,5481732240742","2,45057425735717","POINT (2.45057425735717 41.5481732240742)"
"Usos Sòl","INT","Interior","41,5490244595714","2,45040972228496","POINT (2.45040972228496 41.5490244595714)"
"Usos Sòl","TR","Transit Reduït","41,5485639972536","2,45047063738055","POINT (2.45047063738055 41.5485639972536)"
"Usos Sòl","ESC","Escola","41,5487249775755","2,45032778847019","POINT (2.45032778847019 41.5487249775755)"
"Usos Sòl","ZVP","Zona Verda en Projecte","41,5367086119658","2,44960955901313","POINT (2.44960955901313 41.5367086119658)"
"Usos Sòl","ZV","Zona Verda","41,5375058560336","2,45090521581225","POINT (2.45090521581225 41.5375058560336)"
"Usos Sòl","ZV","Zona Verda","41,5385097110328","2,45249215932836","POINT (2.45249215932836 41.5385097110328)"
"Usos Sòl","INT","Interior","41,5423702551511","2,42186467151657","POINT (2.42186467151657 41.5423702551511)"
"Usos Sòl","ZV","Zona Verda","41,5424092204621","2,42337360112549","POINT (2.42337360112549 41.5424092204621)"
"Usos Sòl","EQ","Equipament","41,5424956687855","2,42357772211805","POINT (2.42357772211805 41.5424956687855)"
"Usos Sòl","ZV","Zona Verda","41,5422740561976","2,42082391549667","POINT (2.42082391549667 41.5422740561976)"
"Usos Sòl","ZV","Zona Verda","41,5432220198652","2,42353676825959","POINT (2.42353676825959 41.5432220198652)"
"Usos Sòl","INT","Interior","41,5460412948212","2,44834105605326","POINT (2.44834105605326 41.5460412948212)"
"Usos Sòl","INT","Interior","41,5463376209093","2,44844448835799","POINT (2.44844448835799 41.5463376209093)"
"Usos Sòl","EQ","Equipament","41,5489024610945","2,45078975084091","POINT (2.45078975084091 41.5489024610945)"
"Usos Sòl","EQ","Equipament","41,5487940927777","2,44966359388637","POINT (2.44966359388637 41.5487940927777)"
"Usos Sòl","INT","Interior","41,5484698911989","2,44941164055195","POINT (2.44941164055195 41.5484698911989)"
"Usos Sòl","INT","Interior","41,547774048112","2,44829573108233","POINT (2.44829573108233 41.547774048112)"
"Usos Sòl","ZV","Zona Verda","41,5387206505558","2,45206018583637","POINT (2.45206018583637 41.5387206505558)"
"Usos Sòl","INT","Interior","41,5384263095346","2,45158080267349","POINT (2.45158080267349 41.5384263095346)"
"Usos Sòl","INT","Interior","41,5390197637819","2,45228909554788","POINT (2.45228909554788 41.5390197637819)"
"Usos Sòl","EQES","Equipament Esportiu","41,5374943429383","2,45290007057291","POINT (2.45290007057291 41.5374943429383)"
"Usos Sòl","INT","Interior","41,5408188914344","2,42131970732604","POINT (2.42131970732604 41.5408188914344)"
"Usos Sòl","INT","Interior","41,5414819352176","2,4211882100827","POINT (2.4211882100827 41.5414819352176)"
"Usos Sòl","INT","Interior","41,5411401582527","2,4221768508996","POINT (2.4221768508996 41.5411401582527)"
"Usos Sòl","INT","Interior","41,5411016932777","2,42319710020778","POINT (2.42319710020778 41.5411016932777)"
"Usos Sòl","INT","Interior","41,5408445055503","2,42304450890597","POINT (2.42304450890597 41.5408445055503)"
"Usos Sòl","INT","Interior","41,5462918360969","2,4475065607003","POINT (2.4475065607003 41.5462918360969)"
"Usos Sòl","INT","Interior","41,5467610571592","2,44786311925675","POINT (2.44786311925675 41.5467610571592)"
"Usos Sòl","INT","Interior","41,5471370689789","2,44825594629712","POINT (2.44825594629712 41.5471370689789)"
"Usos Sòl","INT","Interior","41,5481077963484","2,44839586449556","POINT (2.44839586449556 41.5481077963484)"
"Usos Sòl","INT","Interior","41,549781967418","2,45111487047303","POINT (2.45111487047303 41.549781967418)"
"Usos Sòl","INT","Interior","41,5494543454975","2,45016587845973","POINT (2.45016587845973 41.5494543454975)"
"Usos Sòl","INT","Interior","41,5493640073033","2,44928113743245","POINT (2.44928113743245 41.5493640073033)"
"Usos Sòl","ESC","Escola","41,5384932634185","2,44898931675245","POINT (2.44898931675245 41.5384932634185)"
"Usos Sòl","INT","Interior","41,5388442310536","2,44902197900925","POINT (2.44902197900925 41.5388442310536)"
